n,tempo_de_execucao
231610,0.00079 segundos
231710,0.000788 segundos
231810,0.001214 segundos
231910,0.000761 segundos
232010,0.000794 segundos
232110,0.000732 segundos
232210,0.00116 segundos
232310,0.000951 segundos
232410,0.000755 segundos
232510,0.000774 segundos
232610,0.001093 segundos
232710,0.001024 segundos
232810,0.000888 segundos
232910,0.000878 segundos
233010,0.0009 segundos
233110,0.000777 segundos
233210,0.000886 segundos
233310,0.000741 segundos
233410,0.000755 segundos
233510,0.000741 segundos
233610,0.000731 segundos
233710,0.000748 segundos
233810,0.000749 segundos
233910,0.001006 segundos
234010,0.000778 segundos
234110,0.000941 segundos
234210,0.000703 segundos
234310,0.000757 segundos
234410,0.000826 segundos
234510,0.000755 segundos
234610,0.000699 segundos
234710,0.000702 segundos
234810,0.000966 segundos
234910,0.000875 segundos
235010,0.000907 segundos
235110,0.00075 segundos
235210,0.001075 segundos
235310,0.001284 segundos
235410,0.001077 segundos
235510,0.000788 segundos
235610,0.000995 segundos
235710,0.00088 segundos
235810,0.001078 segundos
235910,0.000799 segundos
236010,0.000758 segundos
236110,0.000846 segundos
236210,0.000735 segundos
236310,0.00069 segundos
236410,0.000726 segundos
236510,0.001205 segundos
236610,0.000787 segundos
236710,0.000864 segundos
236810,0.000957 segundos
236910,0.001 segundos
237010,0.000813 segundos
237110,0.00088 segundos
237210,0.000745 segundos
237310,0.001022 segundos
237410,0.000813 segundos
237510,0.000751 segundos
237610,0.000699 segundos
237710,0.000756 segundos
237810,0.000895 segundos
237910,0.001406 segundos
238010,0.002975 segundos
238110,0.003478 segundos
238210,0.005227 segundos
238310,0.005852 segundos
238410,0.004706 segundos
238510,0.005549 segundos
238610,0.005951 segundos
238710,0.006755 segundos
238810,0.006949 segundos
238910,0.005237 segundos
239010,0.005143 segundos
239110,0.006674 segundos
239210,0.007506 segundos
239310,0.005893 segundos
239410,0.007164 segundos
239510,0.005052 segundos
239610,0.005073 segundos
239710,0.005241 segundos
239810,0.005012 segundos
239910,0.004774 segundos
240010,0.004945 segundos
240110,0.004575 segundos
240210,0.004684 segundos
240310,0.004816 segundos
240410,0.004811 segundos
240510,0.004599 segundos
240610,0.004514 segundos
240710,0.004698 segundos
240810,0.004629 segundos
240910,0.006793 segundos
241010,0.005654 segundos
241110,0.005146 segundos
241210,0.005562 segundos
241310,0.00497 segundos
241410,0.004992 segundos
241510,0.006086 segundos
241610,0.007096 segundos
241710,0.005398 segundos
241810,0.007081 segundos
241910,0.006781 segundos
242010,0.005492 segundos
242110,0.006082 segundos
242210,0.006048 segundos
242310,0.005741 segundos
242410,0.006435 segundos
242510,0.005599 segundos
242610,0.006904 segundos
242710,0.005997 segundos
242810,0.005617 segundos
242910,0.007618 segundos
243010,0.008127 segundos
243110,0.005948 segundos
243210,0.004799 segundos
243310,0.00602 segundos
243410,0.005418 segundos
243510,0.006753 segundos
243610,0.005387 segundos
243710,0.007976 segundos
243810,0.005466 segundos
243910,0.007179 segundos
244010,0.005425 segundos
244110,0.006617 segundos
244210,0.005135 segundos
244310,0.005282 segundos
244410,0.007928 segundos
244510,0.007791 segundos
244610,0.006474 segundos
244710,0.006691 segundos
244810,0.007744 segundos
244910,0.008637 segundos
245010,0.00539 segundos
245110,0.008304 segundos
245210,0.007997 segundos
245310,0.00796 segundos
245410,0.005573 segundos
245510,0.005408 segundos
245610,0.006301 segundos
245710,0.00505 segundos
245810,0.004951 segundos
245910,0.005956 segundos
246010,0.007342 segundos
246110,0.004977 segundos
246210,0.006098 segundos
246310,0.007023 segundos
246410,0.007898 segundos
246510,0.008176 segundos
246610,0.008328 segundos
246710,0.008 segundos
246810,0.008382 segundos
246910,0.006258 segundos
247010,0.00774 segundos
247110,0.006758 segundos
247210,0.00566 segundos
247310,0.008066 segundos
247410,0.007858 segundos
247510,0.007151 segundos
247610,0.008128 segundos
247710,0.008077 segundos
247810,0.008361 segundos
247910,0.008214 segundos
248010,0.008158 segundos
248110,0.007859 segundos
248210,0.008211 segundos
248310,0.008193 segundos
248410,0.008144 segundos
248510,0.008012 segundos
248610,0.005576 segundos
248710,0.005516 segundos
248810,0.005751 segundos
248910,0.005012 segundos
249010,0.005462 segundos
249110,0.006576 segundos
249210,0.005644 segundos
249310,0.007284 segundos
249410,0.007302 segundos
249510,0.005465 segundos
249610,0.00821 segundos
249710,0.008282 segundos
249810,0.007267 segundos
249910,0.005117 segundos
250010,0.006252 segundos
250110,0.005101 segundos
250210,0.004758 segundos
250310,0.004748 segundos
250410,0.00483 segundos
250510,0.004728 segundos
250610,0.006159 segundos
250710,0.00597 segundos
250810,0.006118 segundos
250910,0.007992 segundos
251010,0.005368 segundos
251110,0.005266 segundos
251210,0.006466 segundos
251310,0.006053 segundos
251410,0.005124 segundos
251510,0.005256 segundos
251610,0.0052 segundos
251710,0.005507 segundos
251810,0.005043 segundos
251910,0.004911 segundos
252010,0.006394 segundos
252110,0.006439 segundos
252210,0.006206 segundos
252310,0.006905 segundos
252410,0.005665 segundos
252510,0.005309 segundos
252610,0.005497 segundos
252710,0.006027 segundos
252810,0.008186 segundos
252910,0.006336 segundos
253010,0.008274 segundos
253110,0.005739 segundos
253210,0.006862 segundos
253310,0.006832 segundos
253410,0.005279 segundos
253510,0.005091 segundos
253610,0.006242 segundos
253710,0.006769 segundos
253810,0.007203 segundos
253910,0.005441 segundos
254010,0.006098 segundos
254110,0.007515 segundos
254210,0.005291 segundos
254310,0.005979 segundos
254410,0.005298 segundos
254510,0.005454 segundos
254610,0.005221 segundos
254710,0.005459 segundos
254810,0.004976 segundos
254910,0.005089 segundos
255010,0.005167 segundos
255110,0.005146 segundos
255210,0.005344 segundos
255310,0.005902 segundos
255410,0.008675 segundos
255510,0.008155 segundos
255610,0.005214 segundos
255710,0.006115 segundos
255810,0.005535 segundos
255910,0.008372 segundos
256010,0.008245 segundos
256110,0.008316 segundos
256210,0.008138 segundos
256310,0.008856 segundos
256410,0.008297 segundos
256510,0.008276 segundos
256610,0.008479 segundos
256710,0.008176 segundos
256810,0.008367 segundos
256910,0.008317 segundos
257010,0.008288 segundos
257110,0.007888 segundos
257210,0.005807 segundos
257310,0.008446 segundos
257410,0.008332 segundos
257510,0.008227 segundos
257610,0.008271 segundos
257710,0.008111 segundos
257810,0.008398 segundos
257910,0.008283 segundos
258010,0.008333 segundos
258110,0.008316 segundos
258210,0.008529 segundos
258310,0.007954 segundos
258410,0.00756 segundos
258510,0.008312 segundos
258610,0.008652 segundos
258710,0.006481 segundos
258810,0.00873 segundos
258910,0.008873 segundos
259010,0.006746 segundos
259110,0.006635 segundos
259210,0.005845 segundos
259310,0.004929 segundos
259410,0.004339 segundos
259510,0.004523 segundos
259610,0.005448 segundos
259710,0.004812 segundos
259810,0.004556 segundos
259910,0.004199 segundos
260010,0.004034 segundos
260110,0.004598 segundos
260210,0.004359 segundos
260310,0.004363 segundos
260410,0.004513 segundos
260510,0.005005 segundos
260610,0.005626 segundos
260710,0.004324 segundos
260810,0.004198 segundos
260910,0.004554 segundos
261010,0.004388 segundos
261110,0.005407 segundos
261210,0.004226 segundos
261310,0.005361 segundos
261410,0.004824 segundos
261510,0.005629 segundos
261610,0.006732 segundos
261710,0.00585 segundos
261810,0.006731 segundos
261910,0.005187 segundos
262010,0.005272 segundos
262110,0.004816 segundos
262210,0.005098 segundos
262310,0.006302 segundos
262410,0.004608 segundos
262510,0.004475 segundos
262610,0.005517 segundos
262710,0.005824 segundos
262810,0.006534 segundos
262910,0.005064 segundos
263010,0.004011 segundos
263110,0.003776 segundos
263210,0.004627 segundos
263310,0.004718 segundos
263410,0.00511 segundos
263510,0.004847 segundos
263610,0.00415 segundos
263710,0.00414 segundos
263810,0.00357 segundos
263910,0.004946 segundos
264010,0.004455 segundos
264110,0.005448 segundos
264210,0.004336 segundos
264310,0.005445 segundos
264410,0.005623 segundos
264510,0.003964 segundos
264610,0.00396 segundos
264710,0.004677 segundos
264810,0.003985 segundos
264910,0.004983 segundos
265010,0.003878 segundos
265110,0.004119 segundos
265210,0.005824 segundos
265310,0.003836 segundos
265410,0.003888 segundos
265510,0.004878 segundos
265610,0.004486 segundos
265710,0.004571 segundos
265810,0.003768 segundos
265910,0.003741 segundos
266010,0.003622 segundos
266110,0.0059 segundos
266210,0.004457 segundos
266310,0.003925 segundos
266410,0.003754 segundos
266510,0.005594 segundos
266610,0.004054 segundos
266710,0.003674 segundos
266810,0.005823 segundos
266910,0.003712 segundos
267010,0.003794 segundos
267110,0.003591 segundos
267210,0.003587 segundos
267310,0.003667 segundos
267410,0.004512 segundos
267510,0.004705 segundos
267610,0.00551 segundos
267710,0.005731 segundos
267810,0.005036 segundos
267910,0.00379 segundos
268010,0.004027 segundos
268110,0.00307 segundos
268210,0.003028 segundos
268310,0.003334 segundos
268410,0.003009 segundos
268510,0.003116 segundos
268610,0.00317 segundos
268710,0.002818 segundos
268810,0.002855 segundos
268910,0.003146 segundos
269010,0.002854 segundos
269110,0.003115 segundos
269210,0.003051 segundos
269310,0.002876 segundos
269410,0.003021 segundos
269510,0.002895 segundos
269610,0.003046 segundos
269710,0.002955 segundos
269810,0.003366 segundos
269910,0.003115 segundos
270010,0.003414 segundos
270110,0.003148 segundos
270210,0.003248 segundos
270310,0.003466 segundos
270410,0.003069 segundos
270510,0.005042 segundos
270610,0.003765 segundos
270710,0.004067 segundos
270810,0.004402 segundos
270910,0.003079 segundos
271010,0.00286 segundos
271110,0.003526 segundos
271210,0.003807 segundos
271310,0.003456 segundos
271410,0.003366 segundos
271510,0.004655 segundos
271610,0.004305 segundos
271710,0.003536 segundos
271810,0.003102 segundos
271910,0.003352 segundos
272010,0.003628 segundos
272110,0.003667 segundos
272210,0.003466 segundos
272310,0.003217 segundos
272410,0.003826 segundos
272510,0.002971 segundos
272610,0.003243 segundos
272710,0.003044 segundos
272810,0.003024 segundos
272910,0.003132 segundos
273010,0.002924 segundos
273110,0.003031 segundos
273210,0.002988 segundos
273310,0.003234 segundos
273410,0.00316 segundos
273510,0.003083 segundos
273610,0.003631 segundos
273710,0.003111 segundos
273810,0.002738 segundos
273910,0.002757 segundos
274010,0.002739 segundos
274110,0.002753 segundos
274210,0.00265 segundos
274310,0.002878 segundos
274410,0.002637 segundos
274510,0.002713 segundos
274610,0.002658 segundos
274710,0.002732 segundos
274810,0.002646 segundos
274910,0.002566 segundos
275010,0.002719 segundos
275110,0.002579 segundos
275210,0.003057 segundos
275310,0.003122 segundos
275410,0.002617 segundos
275510,0.002701 segundos
275610,0.002661 segundos
275710,0.003181 segundos
275810,0.002745 segundos
275910,0.003633 segundos
276010,0.002975 segundos
276110,0.003743 segundos
276210,0.002935 segundos
276310,0.002729 segundos
276410,0.002761 segundos
276510,0.002929 segundos
276610,0.002771 segundos
276710,0.00279 segundos
276810,0.002602 segundos
276910,0.002713 segundos
277010,0.002781 segundos
277110,0.002756 segundos
277210,0.002593 segundos
277310,0.002638 segundos
277410,0.002727 segundos
277510,0.002481 segundos
277610,0.002693 segundos
277710,0.003227 segundos
277810,0.002556 segundos
277910,0.002938 segundos
278010,0.003334 segundos
278110,0.002673 segundos
278210,0.002693 segundos
278310,0.002693 segundos
278410,0.002724 segundos
278510,0.002727 segundos
278610,0.002674 segundos
278710,0.002745 segundos
278810,0.002719 segundos
278910,0.002894 segundos
279010,0.002852 segundos
279110,0.003736 segundos
279210,0.002631 segundos
279310,0.002991 segundos
279410,0.002655 segundos
279510,0.0035 segundos
279610,0.002911 segundos
279710,0.002695 segundos
279810,0.002906 segundos
279910,0.002687 segundos
280010,0.002877 segundos
280110,0.002838 segundos
280210,0.002832 segundos
280310,0.003229 segundos
280410,0.002593 segundos
280510,0.002823 segundos
280610,0.002821 segundos
280710,0.002754 segundos
280810,0.003392 segundos
280910,0.002845 segundos
281010,0.003522 segundos
281110,0.00323 segundos
281210,0.002528 segundos
281310,0.002802 segundos
281410,0.00326 segundos
281510,0.002332 segundos
281610,0.003048 segundos
281710,0.002613 segundos
281810,0.002571 segundos
281910,0.002893 segundos
282010,0.002486 segundos
282110,0.002912 segundos
282210,0.002453 segundos
282310,0.002454 segundos
282410,0.002861 segundos
282510,0.00233 segundos
282610,0.0026 segundos
282710,0.002405 segundos
282810,0.0025 segundos
282910,0.002477 segundos
283010,0.00235 segundos
283110,0.002398 segundos
283210,0.002566 segundos
283310,0.002389 segundos
283410,0.002577 segundos
283510,0.002837 segundos
283610,0.002539 segundos
283710,0.002504 segundos
283810,0.002558 segundos
283910,0.00249 segundos
284010,0.002417 segundos
284110,0.002466 segundos
284210,0.002348 segundos
284310,0.002346 segundos
284410,0.002604 segundos
284510,0.002526 segundos
284610,0.002589 segundos
284710,0.002645 segundos
284810,0.002537 segundos
284910,0.002511 segundos
285010,0.002521 segundos
285110,0.002547 segundos
285210,0.002587 segundos
285310,0.002523 segundos
285410,0.002571 segundos
285510,0.003892 segundos
285610,0.002568 segundos
285710,0.002567 segundos
285810,0.002608 segundos
285910,0.002534 segundos
286010,0.00256 segundos
286110,0.002646 segundos
286210,0.004041 segundos
286310,0.002756 segundos
286410,0.002658 segundos
286510,0.003098 segundos
286610,0.002526 segundos
286710,0.002681 segundos
286810,0.002726 segundos
286910,0.002531 segundos
287010,0.002505 segundos
287110,0.002529 segundos
287210,0.002499 segundos
287310,0.002427 segundos
287410,0.002641 segundos
287510,0.002848 segundos
287610,0.002632 segundos
287710,0.00266 segundos
287810,0.004233 segundos
287910,0.004223 segundos
288010,0.004112 segundos
288110,0.003813 segundos
288210,0.004203 segundos
288310,0.004071 segundos
288410,0.003638 segundos
288510,0.00369 segundos
288610,0.003614 segundos
288710,0.003676 segundos
288810,0.003689 segundos
288910,0.003619 segundos
289010,0.002334 segundos
289110,0.003716 segundos
289210,0.002513 segundos
289310,0.003021 segundos
289410,0.003261 segundos
289510,0.003577 segundos
289610,0.00361 segundos
289710,0.003713 segundos
289810,0.00242 segundos
289910,0.002403 segundos
290010,0.00272 segundos
290110,0.002683 segundos
290210,0.002808 segundos
290310,0.002342 segundos
290410,0.002467 segundos
290510,0.002878 segundos
290610,0.002562 segundos
290710,0.002696 segundos
290810,0.002307 segundos
290910,0.002399 segundos
291010,0.00251 segundos
291110,0.00301 segundos
291210,0.002458 segundos
291310,0.00245 segundos
291410,0.002321 segundos
291510,0.002589 segundos
291610,0.002805 segundos
291710,0.002487 segundos
291810,0.002472 segundos
291910,0.002865 segundos
292010,0.002686 segundos
292110,0.0024 segundos
292210,0.002613 segundos
292310,0.002853 segundos
292410,0.003264 segundos
292510,0.002373 segundos
292610,0.003906 segundos
292710,0.00233 segundos
292810,0.002904 segundos
292910,0.002399 segundos
293010,0.002634 segundos
293110,0.002984 segundos
293210,0.003232 segundos
293310,0.003684 segundos
293410,0.002708 segundos
293510,0.003237 segundos
293610,0.002815 segundos
293710,0.002369 segundos
293810,0.002347 segundos
293910,0.002392 segundos
294010,0.002357 segundos
294110,0.002995 segundos
294210,0.002431 segundos
294310,0.003001 segundos
294410,0.00226 segundos
294510,0.002757 segundos
294610,0.002276 segundos
294710,0.003417 segundos
294810,0.003509 segundos
294910,0.002928 segundos
295010,0.002904 segundos
295110,0.002295 segundos
295210,0.002442 segundos
295310,0.002557 segundos
295410,0.00214 segundos
295510,0.002196 segundos
295610,0.002059 segundos
295710,0.002182 segundos
295810,0.002008 segundos
295910,0.002001 segundos
296010,0.002044 segundos
296110,0.002154 segundos
296210,0.002144 segundos
296310,0.002073 segundos
296410,0.002097 segundos
296510,0.002115 segundos
296610,0.002105 segundos
296710,0.001988 segundos
296810,0.002112 segundos
296910,0.002191 segundos
297010,0.00227 segundos
297110,0.002147 segundos
297210,0.002642 segundos
297310,0.002705 segundos
297410,0.002035 segundos
297510,0.002265 segundos
297610,0.002175 segundos
297710,0.002157 segundos
297810,0.002065 segundos
297910,0.002089 segundos
298010,0.002125 segundos
298110,0.002175 segundos
298210,0.002054 segundos
298310,0.002036 segundos
298410,0.002214 segundos
298510,0.002029 segundos
298610,0.002116 segundos
298710,0.002093 segundos
298810,0.00217 segundos
298910,0.001982 segundos
299010,0.002015 segundos
299110,0.002113 segundos
299210,0.001981 segundos
299310,0.002227 segundos
299410,0.002157 segundos
299510,0.002033 segundos
299610,0.00208 segundos
299710,0.002189 segundos
299810,0.002272 segundos
299910,0.002207 segundos
300010,0.002307 segundos
300110,0.002125 segundos
300210,0.002765 segundos
300310,0.002209 segundos
300410,0.002544 segundos
300510,0.002184 segundos
300610,0.002055 segundos
300710,0.002021 segundos
300810,0.002109 segundos
300910,0.002175 segundos
301010,0.002129 segundos
301110,0.002473 segundos
301210,0.002929 segundos
301310,0.002321 segundos
301410,0.002463 segundos
301510,0.00249 segundos
301610,0.002052 segundos
301710,0.002141 segundos
301810,0.002079 segundos
301910,0.002061 segundos
302010,0.002213 segundos
302110,0.002117 segundos
302210,0.002542 segundos
302310,0.002184 segundos
302410,0.002788 segundos
302510,0.002115 segundos
302610,0.002264 segundos
302710,0.002019 segundos
302810,0.002221 segundos
302910,0.00216 segundos
303010,0.001995 segundos
303110,0.002146 segundos
303210,0.002042 segundos
303310,0.002072 segundos
303410,0.002125 segundos
303510,0.002009 segundos
303610,0.002063 segundos
303710,0.002183 segundos
303810,0.002072 segundos
303910,0.002021 segundos
304010,0.002199 segundos
304110,0.002111 segundos
304210,0.002148 segundos
304310,0.00202 segundos
304410,0.002105 segundos
304510,0.002136 segundos
304610,0.002232 segundos
304710,0.002424 segundos
304810,0.0021 segundos
304910,0.002155 segundos
305010,0.00209 segundos
305110,0.002264 segundos
305210,0.002181 segundos
305310,0.002141 segundos
305410,0.001917 segundos
305510,0.001868 segundos
305610,0.001838 segundos
305710,0.001882 segundos
305810,0.001947 segundos
305910,0.002084 segundos
306010,0.001921 segundos
306110,0.002524 segundos
306210,0.001953 segundos
306310,0.001836 segundos
306410,0.002003 segundos
306510,0.0018 segundos
306610,0.00187 segundos
306710,0.002073 segundos
306810,0.00186 segundos
306910,0.002209 segundos
307010,0.002197 segundos
307110,0.002063 segundos
307210,0.001836 segundos
307310,0.002212 segundos
307410,0.002125 segundos
307510,0.002013 segundos
307610,0.001951 segundos
307710,0.001875 segundos
307810,0.001833 segundos
307910,0.001947 segundos
308010,0.001963 segundos
308110,0.00195 segundos
308210,0.002044 segundos
308310,0.002163 segundos
308410,0.001938 segundos
308510,0.001912 segundos
308610,0.001985 segundos
308710,0.002047 segundos
308810,0.002144 segundos
308910,0.002137 segundos
309010,0.001914 segundos
309110,0.001998 segundos
309210,0.001918 segundos
309310,0.00197 segundos
309410,0.002575 segundos
309510,0.002054 segundos
309610,0.001945 segundos
309710,0.002036 segundos
309810,0.001957 segundos
309910,0.00196 segundos
310010,0.001946 segundos
310110,0.001945 segundos
310210,0.001964 segundos
310310,0.002043 segundos
310410,0.001998 segundos
310510,0.00186 segundos
310610,0.00192 segundos
310710,0.001988 segundos
310810,0.002119 segundos
310910,0.001969 segundos
311010,0.001946 segundos
311110,0.001936 segundos
311210,0.00194 segundos
311310,0.002022 segundos
311410,0.001931 segundos
311510,0.001888 segundos
311610,0.001921 segundos
311710,0.001984 segundos
311810,0.001893 segundos
311910,0.001951 segundos
312010,0.002115 segundos
312110,0.002062 segundos
312210,0.00194 segundos
312310,0.001953 segundos
312410,0.001976 segundos
312510,0.001918 segundos
312610,0.00209 segundos
312710,0.001857 segundos
312810,0.001973 segundos
312910,0.002019 segundos
313010,0.001903 segundos
313110,0.002063 segundos
313210,0.001891 segundos
313310,0.001952 segundos
313410,0.001948 segundos
313510,0.002045 segundos
313610,0.002016 segundos
313710,0.001898 segundos
313810,0.001923 segundos
313910,0.002037 segundos
314010,0.002035 segundos
314110,0.001923 segundos
314210,0.001961 segundos
314310,0.001916 segundos
314410,0.002011 segundos
314510,0.002001 segundos
314610,0.002167 segundos
314710,0.002056 segundos
314810,0.00216 segundos
314910,0.00217 segundos
315010,0.002212 segundos
315110,0.002029 segundos
315210,0.001978 segundos
315310,0.002271 segundos
315410,0.001986 segundos
315510,0.002089 segundos
315610,0.002138 segundos
315710,0.002381 segundos
315810,0.002611 segundos
315910,0.002948 segundos
316010,0.002019 segundos
316110,0.002321 segundos
316210,0.002078 segundos
316310,0.00191 segundos
316410,0.00202 segundos
316510,0.001889 segundos
316610,0.001791 segundos
316710,0.00178 segundos
316810,0.001788 segundos
316910,0.001889 segundos
317010,0.003121 segundos
317110,0.001932 segundos
317210,0.001898 segundos
317310,0.001813 segundos
317410,0.0019 segundos
317510,0.001789 segundos
317610,0.002003 segundos
317710,0.001851 segundos
317810,0.001935 segundos
317910,0.002004 segundos
318010,0.001944 segundos
318110,0.002073 segundos
318210,0.001933 segundos
318310,0.001967 segundos
318410,0.001978 segundos
318510,0.001919 segundos
318610,0.001727 segundos
318710,0.002041 segundos
318810,0.001924 segundos
318910,0.001847 segundos
319010,0.00185 segundos
319110,0.001797 segundos
319210,0.001812 segundos
319310,0.001936 segundos
319410,0.001967 segundos
319510,0.00199 segundos
319610,0.00177 segundos
319710,0.001834 segundos
319810,0.002 segundos
319910,0.002013 segundos
320010,0.002004 segundos
320110,0.001944 segundos
320210,0.001999 segundos
320310,0.002055 segundos
320410,0.001796 segundos
320510,0.001813 segundos
320610,0.00177 segundos
320710,0.001862 segundos
320810,0.001976 segundos
320910,0.001927 segundos
321010,0.001959 segundos
321110,0.001882 segundos
321210,0.001933 segundos
321310,0.001892 segundos
321410,0.003059 segundos
321510,0.001968 segundos
321610,0.001996 segundos
321710,0.001846 segundos
321810,0.001867 segundos
321910,0.001988 segundos
322010,0.00197 segundos
322110,0.002028 segundos
322210,0.002213 segundos
322310,0.001979 segundos
322410,0.001933 segundos
322510,0.001981 segundos
322610,0.002062 segundos
322710,0.002007 segundos
322810,0.002077 segundos
322910,0.002014 segundos
323010,0.001991 segundos
323110,0.002586 segundos
323210,0.003218 segundos
323310,0.003004 segundos
323410,0.001999 segundos
323510,0.002148 segundos
323610,0.002033 segundos
323710,0.002005 segundos
323810,0.002433 segundos
323910,0.001889 segundos
324010,0.002375 segundos
324110,0.002549 segundos
324210,0.003222 segundos
324310,0.002121 segundos
324410,0.001995 segundos
324510,0.002024 segundos
324610,0.002016 segundos
324710,0.001968 segundos
324810,0.002128 segundos
324910,0.002021 segundos
325010,0.001912 segundos
325110,0.002022 segundos
325210,0.002038 segundos
325310,0.001978 segundos
325410,0.002426 segundos
325510,0.001986 segundos
325610,0.00204 segundos
325710,0.00201 segundos
325810,0.002007 segundos
325910,0.001996 segundos
326010,0.002935 segundos
326110,0.001885 segundos
326210,0.001816 segundos
326310,0.002022 segundos
326410,0.001894 segundos
326510,0.002012 segundos
326610,0.001939 segundos
326710,0.001983 segundos
326810,0.002153 segundos
326910,0.001892 segundos
327010,0.002011 segundos
327110,0.001885 segundos
327210,0.001922 segundos
327310,0.001799 segundos
327410,0.001922 segundos
327510,0.001952 segundos
327610,0.001864 segundos
327710,0.001971 segundos
327810,0.00177 segundos
327910,0.001805 segundos
328010,0.001739 segundos
328110,0.001688 segundos
328210,0.001823 segundos
328310,0.001749 segundos
328410,0.001699 segundos
328510,0.001797 segundos
328610,0.001788 segundos
328710,0.001861 segundos
328810,0.001837 segundos
328910,0.001659 segundos
329010,0.001747 segundos
329110,0.001904 segundos
329210,0.001918 segundos
329310,0.001723 segundos
329410,0.001868 segundos
329510,0.001784 segundos
329610,0.001854 segundos
329710,0.001717 segundos
329810,0.001886 segundos
329910,0.001779 segundos
330010,0.001727 segundos
330110,0.001702 segundos
330210,0.00201 segundos
330310,0.001786 segundos
330410,0.001787 segundos
330510,0.001896 segundos
330610,0.00176 segundos
330710,0.002153 segundos
330810,0.002964 segundos
330910,0.002689 segundos
331010,0.002214 segundos
331110,0.001768 segundos
331210,0.00238 segundos
331310,0.001913 segundos
331410,0.001747 segundos
331510,0.001799 segundos
331610,0.001782 segundos
331710,0.001942 segundos
331810,0.001757 segundos
331910,0.001895 segundos
332010,0.001903 segundos
332110,0.00186 segundos
332210,0.001806 segundos
332310,0.00172 segundos
332410,0.001782 segundos
332510,0.001755 segundos
332610,0.001787 segundos
332710,0.001796 segundos
332810,0.001725 segundos
332910,0.001787 segundos
333010,0.001816 segundos
333110,0.001758 segundos
333210,0.001772 segundos
333310,0.001772 segundos
333410,0.001886 segundos
333510,0.001705 segundos
333610,0.001832 segundos
333710,0.001707 segundos
333810,0.002577 segundos
333910,0.001762 segundos
334010,0.001725 segundos
334110,0.001837 segundos
334210,0.002049 segundos
334310,0.001734 segundos
334410,0.00189 segundos
334510,0.002134 segundos
334610,0.001895 segundos
334710,0.001911 segundos
334810,0.001797 segundos
334910,0.001903 segundos
335010,0.002087 segundos
335110,0.001984 segundos
335210,0.001802 segundos
335310,0.001915 segundos
335410,0.002812 segundos
335510,0.001839 segundos
335610,0.00199 segundos
335710,0.0018 segundos
335810,0.001868 segundos
335910,0.002566 segundos
336010,0.001782 segundos
336110,0.001991 segundos
336210,0.001847 segundos
336310,0.001773 segundos
336410,0.002026 segundos
336510,0.001944 segundos
336610,0.002252 segundos
336710,0.002028 segundos
336810,0.001756 segundos
336910,0.001933 segundos
337010,0.001769 segundos
337110,0.001875 segundos
337210,0.002026 segundos
337310,0.001921 segundos
337410,0.00197 segundos
337510,0.001953 segundos
337610,0.00197 segundos
337710,0.002104 segundos
337810,0.002913 segundos
337910,0.002507 segundos
338010,0.001943 segundos
338110,0.001925 segundos
338210,0.002098 segundos
338310,0.001927 segundos
338410,0.002345 segundos
338510,0.001861 segundos
338610,0.002665 segundos
338710,0.002203 segundos
338810,0.002449 segundos
338910,0.00325 segundos
339010,0.002183 segundos
339110,0.00222 segundos
339210,0.001962 segundos
339310,0.002719 segundos
339410,0.003174 segundos
339510,0.00195 segundos
339610,0.001945 segundos
339710,0.00206 segundos
339810,0.001955 segundos
339910,0.001823 segundos
340010,0.002824 segundos
340110,0.002219 segundos
340210,0.001899 segundos
340310,0.001948 segundos
340410,0.002864 segundos
340510,0.002909 segundos
340610,0.002805 segundos
340710,0.002837 segundos
340810,0.002891 segundos
340910,0.003028 segundos
341010,0.002893 segundos
341110,0.00288 segundos
341210,0.002838 segundos
341310,0.002887 segundos
341410,0.002854 segundos
341510,0.002646 segundos
341610,0.001838 segundos
341710,0.002942 segundos
341810,0.002727 segundos
341910,0.002881 segundos
342010,0.001984 segundos
342110,0.001664 segundos
342210,0.001809 segundos
342310,0.001645 segundos
342410,0.00175 segundos
342510,0.001724 segundos
342610,0.001679 segundos
342710,0.001701 segundos
342810,0.001802 segundos
342910,0.001691 segundos
343010,0.001747 segundos
343110,0.001725 segundos
343210,0.001812 segundos
343310,0.001668 segundos
343410,0.001692 segundos
343510,0.001734 segundos
343610,0.00186 segundos
343710,0.001767 segundos
343810,0.001767 segundos
343910,0.001868 segundos
344010,0.001662 segundos
344110,0.001707 segundos
344210,0.001806 segundos
344310,0.001771 segundos
344410,0.001632 segundos
344510,0.001761 segundos
344610,0.001743 segundos
344710,0.001673 segundos
344810,0.001826 segundos
344910,0.001752 segundos
345010,0.001862 segundos
345110,0.002082 segundos
345210,0.002344 segundos
345310,0.001696 segundos
345410,0.00174 segundos
345510,0.001772 segundos
345610,0.001676 segundos
345710,0.001715 segundos
345810,0.001759 segundos
345910,0.001723 segundos
346010,0.001704 segundos
346110,0.001894 segundos
346210,0.001751 segundos
346310,0.001815 segundos
346410,0.002571 segundos
346510,0.00171 segundos
346610,0.001742 segundos
346710,0.001664 segundos
346810,0.001834 segundos
346910,0.001752 segundos
347010,0.001781 segundos
347110,0.001723 segundos
347210,0.00181 segundos
347310,0.001778 segundos
347410,0.001773 segundos
347510,0.001671 segundos
347610,0.001792 segundos
347710,0.001731 segundos
347810,0.001799 segundos
347910,0.001707 segundos
348010,0.001856 segundos
