n,tempo_de_execucao
115610,0.000662 segundos
115710,0.000691 segundos
115810,0.000685 segundos
115910,0.000684 segundos
116010,0.000713 segundos
116110,0.000629 segundos
116210,0.000649 segundos
116310,0.000726 segundos
116410,0.000686 segundos
116510,0.000765 segundos
116610,0.000711 segundos
116710,0.000686 segundos
116810,0.000695 segundos
116910,0.000652 segundos
117010,0.00067 segundos
117110,0.000636 segundos
117210,0.000647 segundos
117310,0.000651 segundos
117410,0.000659 segundos
117510,0.000636 segundos
117610,0.000647 segundos
117710,0.000637 segundos
117810,0.000658 segundos
117910,0.00064 segundos
118010,0.000676 segundos
118110,0.000683 segundos
118210,0.000652 segundos
118310,0.00064 segundos
118410,0.000653 segundos
118510,0.000652 segundos
118610,0.000642 segundos
118710,0.0007 segundos
118810,0.000652 segundos
118910,0.000643 segundos
119010,0.000657 segundos
119110,0.000647 segundos
119210,0.000652 segundos
119310,0.000654 segundos
119410,0.000648 segundos
119510,0.000656 segundos
119610,0.000655 segundos
119710,0.000663 segundos
119810,0.00067 segundos
119910,0.000717 segundos
120010,0.000653 segundos
120110,0.000664 segundos
120210,0.00065 segundos
120310,0.000663 segundos
120410,0.000688 segundos
120510,0.000663 segundos
120610,0.000749 segundos
120710,0.000654 segundos
120810,0.000663 segundos
120910,0.000673 segundos
121010,0.000675 segundos
121110,0.000656 segundos
121210,0.00072 segundos
121310,0.000684 segundos
121410,0.000756 segundos
121510,0.000663 segundos
121610,0.000677 segundos
121710,0.000712 segundos
121810,0.000668 segundos
121910,0.000712 segundos
122010,0.000696 segundos
122110,0.000667 segundos
122210,0.000668 segundos
122310,0.000663 segundos
122410,0.000807 segundos
122510,0.000691 segundos
122610,0.000708 segundos
122710,0.000736 segundos
122810,0.000681 segundos
122910,0.000691 segundos
123010,0.000668 segundos
123110,0.000685 segundos
123210,0.000694 segundos
123310,0.000725 segundos
123410,0.000685 segundos
123510,0.000836 segundos
123610,0.000696 segundos
123710,0.000721 segundos
123810,0.000682 segundos
123910,0.000682 segundos
124010,0.000791 segundos
124110,0.00071 segundos
124210,0.000821 segundos
124310,0.000739 segundos
124410,0.000689 segundos
124510,0.000673 segundos
124610,0.000698 segundos
124710,0.000683 segundos
124810,0.000729 segundos
124910,0.000686 segundos
125010,0.000716 segundos
125110,0.000707 segundos
125210,0.000686 segundos
125310,0.000703 segundos
125410,0.000694 segundos
125510,0.000688 segundos
125610,0.000732 segundos
125710,0.000694 segundos
125810,0.000691 segundos
125910,0.000698 segundos
126010,0.000691 segundos
126110,0.000713 segundos
126210,0.000696 segundos
126310,0.000695 segundos
126410,0.000732 segundos
126510,0.0007 segundos
126610,0.000686 segundos
126710,0.000732 segundos
126810,0.000776 segundos
126910,0.000686 segundos
127010,0.000696 segundos
127110,0.000691 segundos
127210,0.000722 segundos
127310,0.000704 segundos
127410,0.000688 segundos
127510,0.00072 segundos
127610,0.000736 segundos
127710,0.000712 segundos
127810,0.000693 segundos
127910,0.000705 segundos
128010,0.000692 segundos
128110,0.000702 segundos
128210,0.000698 segundos
128310,0.000814 segundos
128410,0.000706 segundos
128510,0.000697 segundos
128610,0.00071 segundos
128710,0.000734 segundos
128810,0.000719 segundos
128910,0.00071 segundos
129010,0.000704 segundos
129110,0.000703 segundos
129210,0.000781 segundos
129310,0.000723 segundos
129410,0.000708 segundos
129510,0.000734 segundos
129610,0.000717 segundos
129710,0.000744 segundos
129810,0.00071 segundos
129910,0.000793 segundos
130010,0.000668 segundos
130110,0.000669 segundos
130210,0.000704 segundos
130310,0.00067 segundos
130410,0.000664 segundos
130510,0.000661 segundos
130610,0.000669 segundos
130710,0.000673 segundos
130810,0.000701 segundos
130910,0.000672 segundos
131010,0.000684 segundos
131110,0.000674 segundos
131210,0.000711 segundos
131310,0.000667 segundos
131410,0.000693 segundos
131510,0.000666 segundos
131610,0.000673 segundos
131710,0.000694 segundos
131810,0.000718 segundos
131910,0.000693 segundos
132010,0.000669 segundos
132110,0.000681 segundos
132210,0.000729 segundos
132310,0.000676 segundos
132410,0.000684 segundos
132510,0.000687 segundos
132610,0.000686 segundos
132710,0.000674 segundos
132810,0.000731 segundos
132910,0.000674 segundos
133010,0.000728 segundos
133110,0.000679 segundos
133210,0.000716 segundos
133310,0.000684 segundos
133410,0.000694 segundos
133510,0.000677 segundos
133610,0.000677 segundos
133710,0.000679 segundos
133810,0.000691 segundos
133910,0.00069 segundos
134010,0.000679 segundos
134110,0.000694 segundos
134210,0.000703 segundos
134310,0.000706 segundos
134410,0.000684 segundos
134510,0.000696 segundos
134610,0.000731 segundos
134710,0.000704 segundos
134810,0.000734 segundos
134910,0.000704 segundos
135010,0.000685 segundos
135110,0.000715 segundos
135210,0.000794 segundos
135310,0.000744 segundos
135410,0.000716 segundos
135510,0.000732 segundos
135610,0.000714 segundos
135710,0.000768 segundos
135810,0.000699 segundos
135910,0.000726 segundos
136010,0.000703 segundos
136110,0.00069 segundos
136210,0.000691 segundos
136310,0.000702 segundos
136410,0.000704 segundos
136510,0.000703 segundos
136610,0.000702 segundos
136710,0.000713 segundos
136810,0.000706 segundos
136910,0.000694 segundos
137010,0.000818 segundos
137110,0.000716 segundos
137210,0.000697 segundos
137310,0.000696 segundos
137410,0.000723 segundos
137510,0.000718 segundos
137610,0.000715 segundos
137710,0.000724 segundos
137810,0.000723 segundos
137910,0.000714 segundos
138010,0.000709 segundos
138110,0.000702 segundos
138210,0.000712 segundos
138310,0.000716 segundos
138410,0.000701 segundos
138510,0.000701 segundos
138610,0.000745 segundos
138710,0.000725 segundos
138810,0.000734 segundos
138910,0.000704 segundos
139010,0.000706 segundos
139110,0.000715 segundos
139210,0.00075 segundos
139310,0.000706 segundos
139410,0.000771 segundos
139510,0.000728 segundos
139610,0.00078 segundos
139710,0.00077 segundos
139810,0.000776 segundos
139910,0.000783 segundos
140010,0.000738 segundos
140110,0.000778 segundos
140210,0.000837 segundos
140310,0.000757 segundos
140410,0.000735 segundos
140510,0.000824 segundos
140610,0.000722 segundos
140710,0.000818 segundos
140810,0.000732 segundos
140910,0.000722 segundos
141010,0.000791 segundos
141110,0.000803 segundos
141210,0.000783 segundos
141310,0.000762 segundos
141410,0.00084 segundos
141510,0.000725 segundos
141610,0.00074 segundos
141710,0.000747 segundos
141810,0.000731 segundos
141910,0.000738 segundos
142010,0.000728 segundos
142110,0.000732 segundos
142210,0.000733 segundos
142310,0.000727 segundos
142410,0.000738 segundos
142510,0.00075 segundos
142610,0.000746 segundos
142710,0.000733 segundos
142810,0.000756 segundos
142910,0.000779 segundos
143010,0.000725 segundos
143110,0.000753 segundos
143210,0.000755 segundos
143310,0.000741 segundos
143410,0.000727 segundos
143510,0.00074 segundos
143610,0.000759 segundos
143710,0.000729 segundos
143810,0.000761 segundos
143910,0.000745 segundos
144010,0.000748 segundos
144110,0.000737 segundos
144210,0.000746 segundos
144310,0.000747 segundos
144410,0.000745 segundos
144510,0.000731 segundos
144610,0.000732 segundos
144710,0.000734 segundos
144810,0.000746 segundos
144910,0.000762 segundos
145010,0.000795 segundos
145110,0.000746 segundos
145210,0.000861 segundos
145310,0.000894 segundos
145410,0.00075 segundos
145510,0.000791 segundos
145610,0.000794 segundos
145710,0.00082 segundos
145810,0.000875 segundos
145910,0.000833 segundos
146010,0.000815 segundos
146110,0.00083 segundos
146210,0.00078 segundos
146310,0.000755 segundos
146410,0.000766 segundos
146510,0.00077 segundos
146610,0.000743 segundos
146710,0.000746 segundos
146810,0.000833 segundos
146910,0.000751 segundos
147010,0.000711 segundos
147110,0.000773 segundos
147210,0.000799 segundos
147310,0.000725 segundos
147410,0.000703 segundos
147510,0.00071 segundos
147610,0.000814 segundos
147710,0.000733 segundos
147810,0.000724 segundos
147910,0.00073 segundos
148010,0.000762 segundos
148110,0.000801 segundos
148210,0.000709 segundos
148310,0.000745 segundos
148410,0.000726 segundos
148510,0.00073 segundos
148610,0.000716 segundos
148710,0.000756 segundos
148810,0.000721 segundos
148910,0.000719 segundos
149010,0.000749 segundos
149110,0.000727 segundos
149210,0.000746 segundos
149310,0.000726 segundos
149410,0.00082 segundos
149510,0.000731 segundos
149610,0.00073 segundos
149710,0.000753 segundos
149810,0.000726 segundos
149910,0.000864 segundos
150010,0.000732 segundos
150110,0.000759 segundos
150210,0.000757 segundos
150310,0.000774 segundos
150410,0.000758 segundos
150510,0.000727 segundos
150610,0.000772 segundos
150710,0.000736 segundos
150810,0.000757 segundos
150910,0.000721 segundos
151010,0.00072 segundos
151110,0.000749 segundos
151210,0.000733 segundos
151310,0.00073 segundos
151410,0.000777 segundos
151510,0.000735 segundos
151610,0.000839 segundos
151710,0.000736 segundos
151810,0.000734 segundos
151910,0.000792 segundos
152010,0.000747 segundos
152110,0.00085 segundos
152210,0.000824 segundos
152310,0.00074 segundos
152410,0.000748 segundos
152510,0.000743 segundos
152610,0.000767 segundos
152710,0.000743 segundos
152810,0.000759 segundos
152910,0.000825 segundos
153010,0.000758 segundos
153110,0.00075 segundos
153210,0.000748 segundos
153310,0.00074 segundos
153410,0.000849 segundos
153510,0.000786 segundos
153610,0.000833 segundos
153710,0.000775 segundos
153810,0.00077 segundos
153910,0.000837 segundos
154010,0.000756 segundos
154110,0.000756 segundos
154210,0.000746 segundos
154310,0.000755 segundos
154410,0.000748 segundos
154510,0.000756 segundos
154610,0.000748 segundos
154710,0.000763 segundos
154810,0.000776 segundos
154910,0.000754 segundos
155010,0.00074 segundos
155110,0.00074 segundos
155210,0.00074 segundos
155310,0.00074 segundos
155410,0.000753 segundos
155510,0.000755 segundos
155610,0.000761 segundos
155710,0.000754 segundos
155810,0.000745 segundos
155910,0.000744 segundos
156010,0.000753 segundos
156110,0.000752 segundos
156210,0.000753 segundos
156310,0.000763 segundos
156410,0.000763 segundos
156510,0.000747 segundos
156610,0.000747 segundos
156710,0.000746 segundos
156810,0.000748 segundos
156910,0.000759 segundos
157010,0.000787 segundos
157110,0.000749 segundos
157210,0.00075 segundos
157310,0.000781 segundos
157410,0.000776 segundos
157510,0.000782 segundos
157610,0.00076 segundos
157710,0.000774 segundos
157810,0.000761 segundos
157910,0.00076 segundos
158010,0.000786 segundos
158110,0.000778 segundos
158210,0.000769 segundos
158310,0.000765 segundos
158410,0.000767 segundos
158510,0.000776 segundos
158610,0.000759 segundos
158710,0.000778 segundos
158810,0.000757 segundos
158910,0.000759 segundos
159010,0.000779 segundos
159110,0.000767 segundos
159210,0.000831 segundos
159310,0.000783 segundos
159410,0.000818 segundos
159510,0.000798 segundos
159610,0.000789 segundos
159710,0.000833 segundos
159810,0.000802 segundos
159910,0.000842 segundos
160010,0.000909 segundos
160110,0.000954 segundos
160210,0.000799 segundos
160310,0.000786 segundos
160410,0.000844 segundos
160510,0.000814 segundos
160610,0.000817 segundos
160710,0.000776 segundos
160810,0.000778 segundos
160910,0.000788 segundos
161010,0.000781 segundos
161110,0.000777 segundos
161210,0.00078 segundos
161310,0.000786 segundos
161410,0.000819 segundos
161510,0.000777 segundos
161610,0.000891 segundos
161710,0.000812 segundos
161810,0.000795 segundos
161910,0.000788 segundos
162010,0.000789 segundos
162110,0.000795 segundos
162210,0.000775 segundos
162310,0.000788 segundos
162410,0.000788 segundos
162510,0.000787 segundos
162610,0.000784 segundos
162710,0.000797 segundos
162810,0.000804 segundos
162910,0.000822 segundos
163010,0.000777 segundos
163110,0.000796 segundos
163210,0.000789 segundos
163310,0.000795 segundos
163410,0.000823 segundos
163510,0.000782 segundos
163610,0.000788 segundos
163710,0.000782 segundos
163810,0.000806 segundos
163910,0.000789 segundos
164010,0.000884 segundos
164110,0.000827 segundos
164210,0.000804 segundos
164310,0.000807 segundos
164410,0.000796 segundos
164510,0.000754 segundos
164610,0.000774 segundos
164710,0.000758 segundos
164810,0.000757 segundos
164910,0.000757 segundos
165010,0.00087 segundos
165110,0.000744 segundos
165210,0.000759 segundos
165310,0.000755 segundos
165410,0.000785 segundos
165510,0.00076 segundos
165610,0.000758 segundos
165710,0.000756 segundos
165810,0.000777 segundos
165910,0.00076 segundos
166010,0.000785 segundos
166110,0.000758 segundos
166210,0.000862 segundos
166310,0.00077 segundos
166410,0.000889 segundos
166510,0.00076 segundos
166610,0.00084 segundos
166710,0.000772 segundos
166810,0.000754 segundos
166910,0.000969 segundos
167010,0.00081 segundos
167110,0.000889 segundos
167210,0.00086 segundos
167310,0.00088 segundos
167410,0.000764 segundos
167510,0.000767 segundos
167610,0.000868 segundos
167710,0.000779 segundos
167810,0.000902 segundos
167910,0.000863 segundos
168010,0.000813 segundos
168110,0.000801 segundos
168210,0.000802 segundos
168310,0.000836 segundos
168410,0.000777 segundos
168510,0.000759 segundos
168610,0.000767 segundos
168710,0.000783 segundos
168810,0.000768 segundos
168910,0.000776 segundos
169010,0.000772 segundos
169110,0.000769 segundos
169210,0.000776 segundos
169310,0.000775 segundos
169410,0.000764 segundos
169510,0.00077 segundos
169610,0.000785 segundos
169710,0.000836 segundos
169810,0.000777 segundos
169910,0.00077 segundos
170010,0.000778 segundos
170110,0.000805 segundos
170210,0.000817 segundos
170310,0.000802 segundos
170410,0.000797 segundos
170510,0.000802 segundos
170610,0.000781 segundos
170710,0.000779 segundos
170810,0.000778 segundos
170910,0.000779 segundos
171010,0.000776 segundos
171110,0.000779 segundos
171210,0.000782 segundos
171310,0.000782 segundos
171410,0.000773 segundos
171510,0.000891 segundos
171610,0.000893 segundos
171710,0.000796 segundos
171810,0.000788 segundos
171910,0.000796 segundos
172010,0.000786 segundos
172110,0.000785 segundos
172210,0.000846 segundos
172310,0.000785 segundos
172410,0.000784 segundos
172510,0.000786 segundos
172610,0.000883 segundos
172710,0.000809 segundos
172810,0.000819 segundos
172910,0.00087 segundos
173010,0.000828 segundos
173110,0.000829 segundos
173210,0.000793 segundos
173310,0.000804 segundos
173410,0.000818 segundos
173510,0.000874 segundos
173610,0.00088 segundos
173710,0.000863 segundos
173810,0.000857 segundos
173910,0.000898 segundos
174010,0.000806 segundos
174110,0.000836 segundos
174210,0.000851 segundos
174310,0.000785 segundos
174410,0.00092 segundos
174510,0.000818 segundos
174610,0.000816 segundos
174710,0.000793 segundos
174810,0.000806 segundos
174910,0.000795 segundos
175010,0.000829 segundos
175110,0.0008 segundos
175210,0.000806 segundos
175310,0.000865 segundos
175410,0.000817 segundos
175510,0.000837 segundos
175610,0.000824 segundos
175710,0.000805 segundos
175810,0.000804 segundos
175910,0.000856 segundos
176010,0.000803 segundos
176110,0.000853 segundos
176210,0.000803 segundos
176310,0.000857 segundos
176410,0.000803 segundos
176510,0.000851 segundos
176610,0.000823 segundos
176710,0.00085 segundos
176810,0.000838 segundos
176910,0.000805 segundos
177010,0.000805 segundos
177110,0.000803 segundos
177210,0.000836 segundos
177310,0.000812 segundos
177410,0.00085 segundos
177510,0.000814 segundos
177610,0.000816 segundos
177710,0.000807 segundos
177810,0.000801 segundos
177910,0.000812 segundos
178010,0.000809 segundos
178110,0.000831 segundos
178210,0.000812 segundos
178310,0.000811 segundos
178410,0.000857 segundos
178510,0.000817 segundos
178610,0.00082 segundos
178710,0.000814 segundos
178810,0.000831 segundos
178910,0.000817 segundos
179010,0.000813 segundos
179110,0.000817 segundos
179210,0.000835 segundos
179310,0.000876 segundos
179410,0.000841 segundos
179510,0.00083 segundos
179610,0.000854 segundos
179710,0.000823 segundos
179810,0.00082 segundos
179910,0.000863 segundos
180010,0.000848 segundos
180110,0.000869 segundos
180210,0.001021 segundos
180310,0.000889 segundos
180410,0.000948 segundos
180510,0.00093 segundos
180610,0.000918 segundos
180710,0.000871 segundos
180810,0.000854 segundos
180910,0.000836 segundos
181010,0.000961 segundos
181110,0.000859 segundos
181210,0.000898 segundos
181310,0.000908 segundos
181410,0.000872 segundos
181510,0.000832 segundos
181610,0.000872 segundos
181710,0.000862 segundos
181810,0.000818 segundos
181910,0.000869 segundos
182010,0.00083 segundos
182110,0.000864 segundos
182210,0.00089 segundos
182310,0.000834 segundos
182410,0.000786 segundos
182510,0.000825 segundos
182610,0.000818 segundos
182710,0.000837 segundos
182810,0.000824 segundos
182910,0.000816 segundos
183010,0.000804 segundos
183110,0.000793 segundos
183210,0.000896 segundos
183310,0.000898 segundos
183410,0.00089 segundos
183510,0.000806 segundos
183610,0.000791 segundos
183710,0.000791 segundos
183810,0.000818 segundos
183910,0.000824 segundos
184010,0.000804 segundos
184110,0.000811 segundos
184210,0.000815 segundos
184310,0.000795 segundos
184410,0.000787 segundos
184510,0.000834 segundos
184610,0.000795 segundos
184710,0.000797 segundos
184810,0.000789 segundos
184910,0.000801 segundos
185010,0.000802 segundos
185110,0.000789 segundos
185210,0.000799 segundos
185310,0.000803 segundos
